host_listings_count,review_scores_rating,neighbourhood_cleansed,property_type,accommodates,room_type,bedrooms,beds,price,minimum_nights,bathrooms_text,maximum_nights,number_of_reviews,latitude,longitude
1.0,4.620987361262592,Guaratiba,Private room in guest suite,2,Private room,1.0,2.0,60.0,30,1.0,1125,0,-22.99506,-43.57726
0.0,5.0,Vila da Penha,Private room in residential home,4,Private room,1.0,4.0,100.0,2,1.0,1125,3,-22.84544,-43.30882
2.0,4.620987361262592,Barra da Tijuca,Entire condominium (condo),6,Entire home/apt,2.0,5.0,600.0,14,1.0,1125,0,-23.00365,-43.32705
4.0,4.88,Copacabana,Entire rental unit,5,Entire home/apt,1.0,2.0,568.0,2,0.0,1125,32,-22.96181,-43.1751
1.0,4.620987361262592,Catete,Private room in rental unit,2,Private room,1.0,1.0,350.0,2,1.0,5,0,-22.92526,-43.17708
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,3,Entire home/apt,1.0,1.0,200.0,6,1.0,7,0,-23.02618,-43.47859
1.0,4.620987361262592,Vargem Pequena,Entire condominium (condo),8,Entire home/apt,3.0,3.0,1100.0,1,1.0,1125,0,-22.9892,-43.45501
3.0,4.620987361262592,Cidade Universitária,Entire residential home,3,Entire home/apt,1.0,2.0,95.0,3,1.0,90,0,-22.86867,-43.21877
8.0,4.79,Copacabana,Private room in bed and breakfast,2,Private room,1.0,1.0,1092.0,1,1.0,365,24,-22.9835,-43.19347
8.0,5.0,Copacabana,Private room in bed and breakfast,3,Private room,1.0,1.0,1593.0,1,1.0,365,3,-22.98248,-43.19312
1.0,4.91,Taquara,Entire rental unit,6,Entire home/apt,3.0,5.0,211.0,2,2.0,1125,34,-22.91553,-43.38477
0.0,3.0,Maracanã,Private room in hostel,2,Private room,1.0,2.0,85.0,1,2.0,1125,1,-22.91268,-43.2318
37.0,5.0,Copacabana,Entire rental unit,4,Entire home/apt,1.0,4.0,1328.0,3,2.0,182,2,-22.98392,-43.19352
0.0,4.620987361262592,Jardim Guanabara,Entire rental unit,4,Entire home/apt,2.0,0.0,300.0,1,1.0,1125,0,-22.81353,-43.19084
1.0,4.93,Cordovil,Entire residential home,4,Entire home/apt,2.0,2.0,200.0,2,1.0,1125,15,-22.83028,-43.31231
3.0,4.620987361262592,Vidigal,Private room in villa,6,Private room,3.0,3.0,160.0,2,1.0,366,0,-22.99485,-43.23677
3.0,4.620987361262592,Vidigal,Private room in residential home,4,Private room,2.0,2.0,240.0,2,1.0,366,0,-22.99492,-43.23525
2.0,5.0,Maria da Graça,Private room in rental unit,2,Private room,1.0,1.0,59.0,2,1.0,1125,6,-22.88035,-43.25983
0.0,4.92,Urca,Entire rental unit,4,Entire home/apt,2.0,2.0,634.0,4,1.0,365,12,-22.94515,-43.16236
5.0,4.45,Copacabana,Entire rental unit,3,Entire home/apt,0.0,1.0,294.0,3,1.0,1125,11,-22.96427,-43.17662
2.0,4.620987361262592,Vigário Geral,Entire condominium (condo),4,Entire home/apt,1.0,0.0,59.0,5,1.0,1125,0,-22.81568,-43.31228
3.0,4.620987361262592,Botafogo,Entire rental unit,2,Entire home/apt,1.0,1.0,857.0,3,1.0,7,0,-22.94611,-43.18181
3.0,4.620987361262592,Botafogo,Entire rental unit,3,Entire home/apt,1.0,1.0,643.0,1,1.0,365,0,-22.94374,-43.18333
1.0,5.0,Ipanema,Entire rental unit,8,Entire home/apt,4.0,5.0,1700.0,3,2.0,60,1,-22.98568,-43.19754
0.0,4.620987361262592,Campo Grande,Entire rental unit,6,Entire home/apt,2.0,1.0,921.0,3,1.0,60,0,-22.92493,-43.55251
1.0,4.620987361262592,Tanque,Entire residential home,4,Entire home/apt,2.0,2.0,400.0,30,1.0,1125,0,-22.91785,-43.35414
21.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,2,Entire home/apt,1.0,2.0,450.0,5,1.0,1125,0,-23.02695,-43.46215
4.0,4.6,Copacabana,Entire rental unit,6,Entire home/apt,1.0,6.0,421.0,1,1.0,1125,10,-22.97198,-43.18722
0.0,4.63,Ipanema,Entire loft,2,Entire home/apt,0.0,1.0,593.0,2,1.0,1125,19,-22.98396,-43.19462
79.0,5.0,Copacabana,Entire rental unit,6,Entire home/apt,3.0,3.0,3368.0,1,2.0,1125,3,-22.97705,-43.19112
79.0,4.0,Copacabana,Entire rental unit,8,Entire home/apt,3.0,5.0,3959.0,1,4.0,1125,3,-22.96572,-43.17613
1.0,4.620987361262592,Copacabana,Private room in rental unit,1,Private room,1.0,4.0,90.0,1,1.0,10,0,-22.97381,-43.18656
1.0,5.0,Barra da Tijuca,Entire rental unit,2,Entire home/apt,1.0,1.0,800.0,30,1.0,1125,6,-23.00941,-43.32763
2.0,5.0,Copacabana,Private room in rental unit,4,Private room,1.0,1.0,496.0,2,1.0,1125,8,-22.97687,-43.19406
10.0,5.0,Botafogo,Entire rental unit,2,Entire home/apt,0.0,1.0,293.0,5,1.0,180,8,-22.9567,-43.17916
0.0,4.8,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,450.0,3,1.0,90,10,-22.98339,-43.19308
2.0,4.620987361262592,Jacarepaguá,Entire rental unit,6,Entire home/apt,2.0,4.0,500.0,1,1.0,1125,0,-22.96644,-43.40884
13.0,4.620987361262592,Jacarepaguá,Entire rental unit,6,Entire home/apt,3.0,4.0,2043.0,3,3.0,30,0,-22.96584,-43.40557
1.0,4.89,Taquara,Entire rental unit,7,Entire home/apt,2.0,3.0,373.0,1,2.0,89,53,-22.91766,-43.3718
1.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,0.0,1.0,178.0,15,1.0,30,0,-22.97014,-43.18288
1.0,4.96,Jacarepaguá,Entire serviced apartment,2,Entire home/apt,1.0,1.0,120.0,2,1.0,90,27,-22.9753,-43.41232
0.0,4.93,Copacabana,Entire loft,4,Entire home/apt,1.0,2.0,442.0,1,1.0,89,28,-22.96545,-43.18855
14.0,5.0,Leblon,Entire rental unit,5,Entire home/apt,1.0,4.0,1899.0,1,1.0,1125,9,-22.98251,-43.22108
79.0,4.620987361262592,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,2.0,1150.0,1,2.0,1125,0,-22.97196,-43.41366
0.0,4.620987361262592,Itanhangá,Private room in rental unit,1,Private room,1.0,1.0,70.0,1,1.0,2,0,-22.97344,-43.32812
79.0,4.620987361262592,Copacabana,Entire rental unit,10,Entire home/apt,4.0,6.0,2793.0,2,3.0,1125,0,-22.98549,-43.19042
79.0,4.6,Copacabana,Entire rental unit,3,Entire home/apt,1.0,2.0,460.0,1,1.0,1125,10,-22.96503,-43.17463
79.0,4.620987361262592,Copacabana,Entire rental unit,5,Entire home/apt,2.0,2.0,1314.0,3,1.0,1125,0,-22.96644,-43.17751
79.0,4.620987361262592,Copacabana,Entire rental unit,8,Entire home/apt,4.0,4.0,4863.0,1,3.0,1125,0,-22.98302,-43.19096
2.0,5.0,Barra da Tijuca,Private room in rental unit,2,Private room,1.0,1.0,543.0,2,1.0,1125,2,-23.00786,-43.3073
1.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,400.0,1,1.0,1125,0,-22.98029,-43.1918
6.0,4.620987361262592,Recreio dos Bandeirantes,Private room in rental unit,2,Private room,1.0,1.0,250.0,2,1.0,28,0,-23.01881,-43.45321
0.0,4.620987361262592,Leblon,Private room in rental unit,1,Private room,1.0,1.0,90.0,1,1.0,365,0,-22.98024,-43.22468
222.0,4.620987361262592,Joá,Entire residential home,16,Entire home/apt,8.0,8.0,26104.0,1,9.0,1125,0,-23.0132,-43.28919
222.0,4.620987361262592,Lagoa,Entire rental unit,4,Entire home/apt,2.0,2.0,2185.0,1,2.0,1125,0,-22.97893,-43.20214
222.0,4.620987361262592,Ipanema,Entire rental unit,4,Entire home/apt,2.0,3.0,1158.0,1,2.0,1125,0,-22.98545,-43.21105
0.0,1.0,Leblon,Private room in rental unit,1,Private room,1.0,1.0,79.0,2,1.0,1125,1,-22.97795,-43.22324
1.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,3.0,5.0,1621.0,2,3.0,14,0,-22.98059,-43.18974
7.0,4.69,Copacabana,Entire rental unit,5,Entire home/apt,0.0,2.0,399.0,2,1.0,1125,77,-22.98289,-43.1947
7.0,5.0,Centro,Room in hotel,4,Private room,1.0,4.0,636.0,1,1.0,1125,2,-22.91538,-43.17798
0.0,5.0,Realengo,Entire rental unit,2,Entire home/apt,1.0,2.0,200.0,1,1.0,30,1,-22.88778,-43.43006
7.0,5.0,Centro,Room in hotel,2,Private room,1.0,2.0,357.0,1,1.0,1125,2,-22.91389,-43.17777
7.0,4.64,Centro,Shared room in hostel,1,Shared room,1.0,1.0,140.0,1,1.0,1125,28,-22.91333,-43.17925
18.0,5.0,Copacabana,Entire rental unit,7,Entire home/apt,1.0,1.0,786.0,2,2.0,1125,2,-22.97603,-43.18973
1.0,4.7,Barra da Tijuca,Entire condominium (condo),8,Entire home/apt,1.0,3.0,565.0,2,1.0,180,44,-23.01097,-43.36414
1.0,4.620987361262592,Ipanema,Private room in rental unit,1,Private room,1.0,1.0,62.0,1,1.0,15,0,-22.98492,-43.19592
6.0,4.94,Itanhangá,Private room in residential home,3,Private room,1.0,1.0,159.0,1,1.0,1125,17,-22.98513,-43.30361
8.0,4.620987361262592,Ipanema,Private room in rental unit,3,Private room,1.0,1.0,349.0,2,2.0,60,0,-22.98476,-43.19491
1.0,4.91,Centro,Entire loft,2,Entire home/apt,0.0,1.0,166.0,1,1.0,365,32,-22.914,-43.18989
0.0,4.85,Barra da Tijuca,Entire rental unit,2,Entire home/apt,1.0,1.0,339.0,3,1.0,1125,80,-23.00962,-43.3333
4.0,4.5,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,914.0,3,1.0,1125,2,-22.97792,-43.19136
34.0,4.25,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,58.0,3,1.0,1125,4,-22.96611,-43.17705
34.0,4.620987361262592,Copacabana,Entire rental unit,2,Entire home/apt,0.0,1.0,135.0,30,1.0,1125,0,-22.9735,-43.18701
0.0,4.9,Copacabana,Entire rental unit,2,Entire home/apt,0.0,2.0,169.0,2,1.0,1125,20,-22.9826,-43.19476
3.0,4.8,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,1000.0,5,1.0,1125,5,-22.98061,-43.20047
5.0,4.620987361262592,Copacabana,Private room in rental unit,2,Private room,0.0,1.0,117.0,28,2.0,1125,0,-22.97556,-43.19144
3.0,1.0,Barra da Tijuca,Private room in rental unit,3,Private room,1.0,2.0,700.0,1,1.0,1125,1,-23.00687,-43.32066
1.0,5.0,Jacarepaguá,Entire rental unit,6,Entire home/apt,3.0,2.0,550.0,4,3.0,27,1,-22.9681,-43.38348
1.0,5.0,Botafogo,Entire rental unit,6,Entire home/apt,2.0,6.0,500.0,2,2.0,30,1,-22.95793,-43.18209
9.0,4.620987361262592,Barra da Tijuca,Private room in rental unit,2,Private room,1.0,1.0,250.0,30,1.0,1125,0,-23.0108,-43.3679
1.0,4.620987361262592,Campo Grande,Entire rental unit,4,Entire home/apt,2.0,1.0,420.0,1,1.0,1125,0,-22.87142,-43.54764
1.0,1.0,Guaratiba,Private room in residential home,4,Private room,1.0,1.0,57.0,1,1.0,1125,1,-22.99634,-43.54386
4.0,4.89,Copacabana,Entire rental unit,2,Entire home/apt,1.0,2.0,355.0,4,1.0,90,9,-22.97207,-43.18922
1.0,4.620987361262592,Ipanema,Entire residential home,4,Entire home/apt,2.0,2.0,1500.0,1,3.0,1125,0,-22.98539,-43.20235
1.0,4.620987361262592,Ipanema,Entire rental unit,6,Entire home/apt,2.0,2.0,1400.0,1,2.0,1125,0,-22.98457,-43.2069
1.0,5.0,Ipanema,Entire rental unit,2,Entire home/apt,1.0,1.0,540.0,5,1.0,10,1,-22.98427,-43.19483
0.0,5.0,Leblon,Entire rental unit,3,Entire home/apt,2.0,2.0,485.0,2,1.0,15,2,-22.98544,-43.22635
55.0,4.620987361262592,Ipanema,Entire rental unit,3,Entire home/apt,2.0,2.0,300.0,2,2.0,1125,0,-22.97833,-43.19624
6.0,3.0,Jacarepaguá,Entire condominium (condo),2,Entire home/apt,1.0,1.0,400.0,2,1.0,90,1,-22.96833,-43.33732
0.0,4.95,Ipanema,Entire loft,3,Entire home/apt,1.0,2.0,470.0,3,1.0,89,88,-22.98519,-43.20369
0.0,4.84,Recreio dos Bandeirantes,Entire rental unit,5,Entire home/apt,2.0,4.0,265.0,2,2.0,60,31,-23.01584,-43.4706
0.0,4.620987361262592,Santa Teresa,Entire rental unit,2,Entire home/apt,1.0,1.0,500.0,3,1.0,1125,0,-22.91579,-43.18465
0.0,4.620987361262592,Santa Teresa,Private room in residential home,1,Private room,1.0,1.0,227.0,2,1.0,1125,0,-22.91495,-43.18193
0.0,4.75,Barra da Tijuca,Entire rental unit,4,Entire home/apt,1.0,2.0,900.0,3,1.0,1125,4,-23.00904,-43.34409
0.0,5.0,Magalhães Bastos,Entire residential home,6,Entire home/apt,2.0,2.0,170.0,3,3.0,1125,22,-22.87951,-43.41198
57.0,4.620987361262592,Barra da Tijuca,Entire residential home,12,Entire home/apt,5.0,0.0,4000.0,3,6.0,30,0,-22.99113,-43.38298
2.0,4.620987361262592,Leblon,Entire rental unit,2,Entire home/apt,1.0,1.0,999.0,7,1.0,1095,0,-22.9832,-43.22788
2.0,4.620987361262592,Santa Teresa,Private room in rental unit,7,Private room,3.0,4.0,250.0,2,2.0,30,0,-22.91841,-43.18246
0.0,4.620987361262592,Tijuca,Private room in rental unit,1,Private room,1.0,1.0,60.0,1,1.0,1125,0,-22.93012,-43.24391
2.0,4.620987361262592,Ipanema,Private room in rental unit,1,Private room,1.0,1.0,12485.0,1,3.0,1125,0,-22.98835,-43.19378
1.0,5.0,Barra da Tijuca,Entire serviced apartment,2,Entire home/apt,1.0,1.0,300.0,7,1.0,30,3,-23.0068,-43.32068
1.0,3.5,Cosme Velho,Entire residential home,9,Entire home/apt,6.0,6.0,2714.0,2,4.0,1125,2,-22.943,-43.20562
3.0,4.83,Vila Isabel,Entire rental unit,6,Entire home/apt,2.0,2.0,300.0,20,2.0,1125,6,-22.91508,-43.25056
0.0,4.0,Copacabana,Entire rental unit,14,Entire home/apt,4.0,10.0,2057.0,5,3.0,365,1,-22.9773,-43.19292
102.0,4.5,Barra da Tijuca,Entire rental unit,4,Entire home/apt,1.0,2.0,720.0,1,1.0,1125,22,-23.01076,-43.35647
34.0,5.0,Copacabana,Entire rental unit,2,Entire home/apt,0.0,1.0,180.0,3,1.0,1125,2,-22.97004,-43.1864
2.0,4.6,Jacarepaguá,Entire rental unit,2,Entire home/apt,1.0,1.0,214.0,7,1.0,1125,5,-22.97505,-43.41247
94.0,4.75,Flamengo,Entire rental unit,2,Entire home/apt,1.0,1.0,591.0,1,1.0,1125,8,-22.92777,-43.17633
14.0,4.8,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,751.0,2,1.0,30,10,-22.96154,-43.17481
10.0,4.82,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,500.0,2,1.0,1125,44,-22.98304,-43.1911
1.0,4.620987361262592,Freguesia (Jacarepaguá),Private room in guesthouse,2,Private room,0.0,2.0,100.0,1,1.0,1125,0,-22.9321,-43.33035
2.0,4.620987361262592,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,110.0,1,2.0,6,0,-22.97249,-43.18658
0.0,4.61,Ipanema,Entire serviced apartment,5,Entire home/apt,2.0,4.0,1071.0,3,2.0,28,18,-22.98544,-43.19962
2.0,4.620987361262592,Cachambi,Private room in rental unit,6,Private room,3.0,6.0,25539.0,1000,3.0,1125,0,-22.89467,-43.27169
2.0,4.85,Jacarepaguá,Entire rental unit,2,Entire home/apt,1.0,1.0,253.0,3,1.0,1125,27,-22.97506,-43.41399
1.0,4.620987361262592,Penha,Private room in rental unit,2,Private room,1.0,1.0,180.0,1,1.0,7,0,-22.84492,-43.28571
4.0,4.88,Ipanema,Entire condominium (condo),4,Entire home/apt,1.0,1.0,471.0,5,1.0,1125,8,-22.98525,-43.21342
5.0,5.0,Copacabana,Entire rental unit,3,Entire home/apt,0.0,1.0,713.0,1,1.0,1125,4,-22.9822,-43.19131
0.0,4.620987361262592,Flamengo,Entire rental unit,2,Entire home/apt,0.0,2.0,354.0,7,1.0,1125,0,-22.93648,-43.17432
3.0,4.620987361262592,Barra da Tijuca,Entire condominium (condo),3,Entire home/apt,1.0,2.0,220.0,2,1.0,10,0,-23.00266,-43.30892
2.0,4.620987361262592,Itanhangá,Shared room in rental unit,1,Shared room,1.0,1.0,85.0,1,1.0,30,0,-22.98849,-43.29768
1.0,4.620987361262592,Vargem Pequena,Entire rental unit,2,Entire home/apt,1.0,2.0,500.0,5,1.0,1125,0,-22.98913,-43.48093
0.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,4,Entire home/apt,1.0,1.0,2300.0,1,1.0,1125,0,-23.02788,-43.47127
2.0,4.620987361262592,Recreio dos Bandeirantes,Private room in guest suite,2,Private room,1.0,1.0,220.0,5,1.0,1125,0,-23.03188,-43.49277
4.0,4.620987361262592,Parada de Lucas,Entire rental unit,4,Entire home/apt,3.0,3.0,186.0,7,1.0,1125,0,-22.82089,-43.31459
6.0,4.92,Bento Ribeiro,Entire residential home,4,Entire home/apt,2.0,4.0,191.0,2,1.0,1125,25,-22.86481,-43.35756
3.0,4.71,Leblon,Entire serviced apartment,4,Entire home/apt,1.0,2.0,644.0,3,1.0,1125,7,-22.9845,-43.22859
18.0,4.86,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,3.0,790.0,2,2.0,1125,14,-22.96977,-43.39085
1.0,5.0,Botafogo,Entire rental unit,3,Entire home/apt,1.0,2.0,264.0,2,1.0,1125,1,-22.94711,-43.18348
0.0,4.620987361262592,Barra de Guaratiba,Entire condominium (condo),6,Entire home/apt,2.0,2.0,289.0,2,1.0,1125,0,-23.01265,-43.54066
45.0,4.76,Leblon,Entire rental unit,6,Entire home/apt,2.0,4.0,735.0,3,2.0,90,21,-22.9838,-43.21885
1.0,4.620987361262592,Tanque,Private room in condominium (condo),2,Private room,1.0,1.0,120.0,2,1.0,365,0,-22.92416,-43.36328
1.0,4.67,Santa Teresa,Entire loft,2,Entire home/apt,1.0,1.0,371.0,13,1.0,90,3,-22.91556,-43.19008
4.0,4.620987361262592,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,2500.0,4,1.0,90,0,-22.97803,-43.1893
79.0,4.620987361262592,Copacabana,Entire rental unit,8,Entire home/apt,4.0,4.0,7229.0,5,4.0,1125,0,-22.98164,-43.19159
1.0,4.88,Jacarepaguá,Entire rental unit,3,Entire home/apt,1.0,1.0,205.0,3,1.0,1125,43,-22.973,-43.41249
0.0,4.620987361262592,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,200.0,5,1.0,30,0,-22.97393,-43.18633
1.0,4.46,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,377.0,2,1.0,1125,70,-22.98002,-43.19027
0.0,4.620987361262592,Santa Teresa,Private room in rental unit,1,Private room,1.0,1.0,100.0,1,1.0,1125,0,-22.91864,-43.18454
0.0,5.0,Botafogo,Entire rental unit,4,Entire home/apt,0.0,2.0,645.0,1,1.0,1125,9,-22.94714,-43.18417
0.0,4.620987361262592,Tijuca,Entire rental unit,4,Entire home/apt,1.0,1.0,60.0,180,1.0,700,0,-22.91774,-43.21268
1.0,4.5,Recreio dos Bandeirantes,Entire rental unit,6,Entire home/apt,2.0,4.0,413.0,1,2.0,1125,8,-23.02612,-43.47367
0.0,4.85,Jacarepaguá,Entire condominium (condo),2,Entire home/apt,1.0,1.0,167.0,6,1.0,89,33,-22.97301,-43.41288
79.0,4.620987361262592,Copacabana,Entire rental unit,8,Entire home/apt,3.0,6.0,2119.0,1,2.0,1125,0,-22.97472,-43.18854
79.0,5.0,Copacabana,Entire rental unit,8,Entire home/apt,3.0,6.0,2119.0,1,2.0,1125,1,-22.97464,-43.18828
0.0,4.9,Jacarepaguá,Entire condominium (condo),2,Entire home/apt,1.0,1.0,148.0,3,1.0,11,62,-22.9731,-43.41344
0.0,4.9,Jacarepaguá,Entire condominium (condo),2,Entire home/apt,1.0,1.0,151.0,3,1.0,85,58,-22.97515,-43.41364
1.0,4.620987361262592,Copacabana,Casa particular,4,Entire home/apt,1.0,4.0,304.0,4,1.0,1125,0,-22.97466,-43.188
20.0,4.620987361262592,Camorim,Private room in loft,2,Private room,1.0,1.0,260.0,3,1.0,980,0,-22.97609,-43.41379
0.0,4.620987361262592,Centro,Entire rental unit,15,Entire home/apt,0.0,0.0,870.0,1,4.0,1125,0,-22.90283,-43.18018
2.0,5.0,Ipanema,Entire rental unit,4,Entire home/apt,3.0,3.0,650.0,6,2.0,32,6,-22.98448,-43.19884
0.0,4.620987361262592,São Conrado,Private room in residential home,2,Private room,1.0,1.0,3000.0,1,1.0,15,0,-22.99782,-43.25205
79.0,4.620987361262592,Copacabana,Room in aparthotel,4,Entire home/apt,2.0,3.0,739.0,1,2.0,1125,0,-22.96516,-43.17901
54.0,4.620987361262592,Copacabana,Entire rental unit,7,Entire home/apt,3.0,4.0,2500.0,5,2.0,1125,0,-22.98492,-43.19147
11.0,4.84,Copacabana,Entire rental unit,4,Entire home/apt,0.0,2.0,370.0,4,1.0,89,44,-22.96549,-43.17849
1.0,4.620987361262592,Vidigal,Entire residential home,4,Entire home/apt,2.0,1.0,140.0,1,2.0,1125,0,-22.99526,-43.23576
0.0,4.93,Jacarepaguá,Entire condominium (condo),2,Entire home/apt,1.0,1.0,254.0,6,1.0,85,29,-22.97517,-43.41344
24.0,4.52,Copacabana,Entire rental unit,6,Entire home/apt,2.0,5.0,428.0,1,2.0,1125,27,-22.96834,-43.18751
0.0,4.74,Barra da Tijuca,Entire serviced apartment,2,Entire home/apt,1.0,2.0,336.0,2,1.0,1125,38,-23.00472,-43.31897
0.0,4.5,Barra da Tijuca,Room in aparthotel,2,Private room,1.0,1.0,164.0,2,1.0,1125,2,-23.00227,-43.39067
1.0,5.0,Botafogo,Entire rental unit,2,Entire home/apt,1.0,1.0,395.0,3,1.0,30,5,-22.95436,-43.19158
0.0,5.0,Recreio dos Bandeirantes,Private room in condominium (condo),2,Private room,1.0,1.0,89.0,2,1.0,1125,7,-23.02374,-43.51306
79.0,4.620987361262592,Copacabana,Entire rental unit,8,Entire home/apt,3.0,5.0,6933.0,3,1.0,1125,0,-22.96462,-43.17472
79.0,4.620987361262592,Copacabana,Entire rental unit,7,Entire home/apt,3.0,4.0,1972.0,1,4.0,1125,0,-22.96547,-43.1752
79.0,4.620987361262592,Copacabana,Entire rental unit,8,Entire home/apt,4.0,5.0,8707.0,3,4.0,1125,0,-22.96457,-43.17446
79.0,4.620987361262592,Copacabana,Entire rental unit,12,Entire home/apt,6.0,6.0,23000.0,1,6.0,1125,0,-22.96476,-43.17636
79.0,4.620987361262592,Joá,Entire residential home,8,Entire home/apt,4.0,4.0,30393.0,1,6.0,1125,0,-23.01021,-43.28806
6.0,4.75,Jacarepaguá,Entire condominium (condo),2,Entire home/apt,1.0,1.0,386.0,2,1.0,90,4,-22.96617,-43.33699
0.0,5.0,Vila Isabel,Entire guest suite,4,Entire home/apt,1.0,2.0,70.0,1,1.0,5,1,-22.91633,-43.25293
1.0,4.620987361262592,Estácio,Private room in rental unit,2,Private room,1.0,0.0,99.0,1,1.0,1125,0,-22.91775,-43.20685
1.0,5.0,Vargem Pequena,Entire townhouse,5,Entire home/apt,2.0,2.0,146.0,2,2.0,28,3,-22.98862,-43.48505
2.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,3.0,6.0,457.0,6,2.0,365,0,-22.97613,-43.18721
0.0,4.83,Jacarepaguá,Entire condominium (condo),2,Entire home/apt,1.0,1.0,164.0,30,1.0,88,23,-22.97499,-43.41393
1.0,5.0,Recreio dos Bandeirantes,Private room in rental unit,2,Private room,1.0,1.0,207.0,1,1.0,1125,4,-23.01512,-43.44883
1.0,4.94,Recreio dos Bandeirantes,Private room in rental unit,2,Private room,1.0,1.0,229.0,3,1.0,1125,16,-23.015118,-43.44883
24.0,5.0,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,511.0,1,1.0,1125,3,-22.96979,-43.19057
24.0,4.23,Ipanema,Entire rental unit,6,Entire home/apt,2.0,4.0,998.0,1,1.0,1125,22,-22.98172,-43.20022
24.0,5.0,Ipanema,Entire rental unit,4,Entire home/apt,1.0,2.0,950.0,3,1.0,1125,1,-22.98455,-43.20473
24.0,3.0,Copacabana,Entire rental unit,4,Entire home/apt,1.0,3.0,363.0,1,1.0,1125,1,-22.9669,-43.18198
1.0,4.620987361262592,Pechincha,Private room in rental unit,2,Private room,1.0,2.0,70.0,1,1.0,30,0,-22.93002,-43.36071
12.0,4.86,Leme,Entire rental unit,5,Entire home/apt,2.0,2.0,700.0,4,1.0,1125,7,-22.96215,-43.16703
24.0,4.36,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,1107.0,1,2.0,1125,22,-22.98846,-43.19261
1.0,5.0,Ipanema,Entire rental unit,4,Entire home/apt,1.0,4.0,400.0,1,1.0,365,2,-22.98272,-43.21126
2.0,4.620987361262592,Ipanema,Entire rental unit,1,Entire home/apt,1.0,2.0,500.0,30,1.0,1125,0,-22.98368,-43.20163
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,3,Entire home/apt,1.0,2.0,393.0,6,2.0,90,0,-23.00528,-43.32302
0.0,4.89,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,520.0,3,1.0,1125,9,-22.98455,-43.191
0.0,5.0,Jardim Botânico,Private room in rental unit,1,Private room,1.0,1.0,140.0,2,1.0,20,16,-22.96221,-43.21758
1.0,5.0,Recreio dos Bandeirantes,Entire rental unit,6,Entire home/apt,3.0,5.0,643.0,5,2.0,1125,3,-23.020374,-43.462151
3.0,4.620987361262592,Barra da Tijuca,Entire residential home,4,Entire home/apt,1.0,1.0,156.0,7,1.0,90,0,-23.00708,-43.2947
3.0,4.620987361262592,Humaitá,Entire rental unit,5,Entire home/apt,2.0,2.0,420.0,3,2.0,1125,0,-22.95068,-43.199
13.0,4.620987361262592,Urca,Boat,13,Entire home/apt,2.0,3.0,6500.0,1,1.0,1125,0,-22.95163,-43.17325
0.0,4.620987361262592,Ipanema,Entire serviced apartment,4,Entire home/apt,2.0,3.0,3194.0,4,2.0,365,0,-22.98659,-43.20012
1.0,4.620987361262592,Tijuca,Private room in bed and breakfast,14,Private room,14.0,14.0,250.0,1,4.0,1125,0,-22.93331,-43.23071
12.0,4.74,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,486.0,1,1.0,1125,91,-22.9732,-43.18722
12.0,4.83,Copacabana,Entire serviced apartment,4,Entire home/apt,1.0,2.0,487.0,1,1.0,1125,40,-22.97431,-43.18802
12.0,4.89,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,491.0,1,1.0,1125,37,-22.97385,-43.18833
0.0,4.8,Copacabana,Private room in rental unit,1,Private room,1.0,1.0,171.0,2,1.0,1125,5,-22.96852,-43.18136
12.0,4.63,Copacabana,Entire serviced apartment,3,Entire home/apt,1.0,2.0,486.0,1,1.0,1125,30,-22.97173,-43.18753
102.0,4.62,Ipanema,Entire rental unit,4,Entire home/apt,1.0,2.0,634.0,1,1.0,1125,13,-22.9843,-43.21141
3.0,4.69,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,1386.0,2,2.0,30,13,-22.985695,-43.193054
3.0,4.5,Copacabana,Entire loft,2,Entire home/apt,1.0,1.0,529.0,2,1.0,30,2,-22.96519,-43.17835
